"filename", "language", "JavaScript", "comment", "blank", "total"
"/Users/hayleycloud/Downloads/Aegis/src/commands/reactionroles/button.js", "JavaScript", 33, 0, 11, 44
"/Users/hayleycloud/Downloads/Aegis/src/commands/reactionroles/delete.js", "JavaScript", 16, 0, 7, 23
"/Users/hayleycloud/Downloads/Aegis/src/commands/reactionroles/list.js", "JavaScript", 18, 0, 7, 25
"/Users/hayleycloud/Downloads/Aegis/src/commands/reactionroles/menu.js", "JavaScript", 58, 0, 17, 75
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/bing.js", "JavaScript", 15, 0, 6, 21
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/corona.js", "JavaScript", 33, 0, 8, 41
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/crypto.js", "JavaScript", 23, 0, 7, 30
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/ddg.js", "JavaScript", 15, 0, 6, 21
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/docs.js", "JavaScript", 20, 0, 7, 27
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/github.js", "JavaScript", 43, 0, 7, 50
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/google.js", "JavaScript", 15, 0, 6, 21
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/hexcolour.js", "JavaScript", 31, 0, 6, 37
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/itunes.js", "JavaScript", 54, 0, 6, 60
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/npm.js", "JavaScript", 52, 0, 6, 58
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/steam.js", "JavaScript", 44, 0, 6, 50
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/translate.js", "JavaScript", 31, 0, 6, 37
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/weather.js", "JavaScript", 51, 0, 6, 57
"/Users/hayleycloud/Downloads/Aegis/src/commands/search/youtube.js", "JavaScript", 15, 0, 6, 21
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/animated-emoji.js", "JavaScript", 50, 0, 9, 59
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/boosts.js", "JavaScript", 39, 0, 7, 46
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/bots.js", "JavaScript", 40, 0, 8, 48
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/channels.js", "JavaScript", 39, 0, 7, 46
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/emoji.js", "JavaScript", 39, 0, 7, 46
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/members.js", "JavaScript", 39, 0, 7, 46
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/news-channels.js", "JavaScript", 39, 0, 7, 46
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/roles.js", "JavaScript", 39, 0, 7, 46
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/stage-channels.js", "JavaScript", 39, 0, 7, 46
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/static-emoji.js", "JavaScript", 54, 0, 10, 64
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/text-channels.js", "JavaScript", 39, 0, 7, 46
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/tier.js", "JavaScript", 45, 0, 8, 53
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/time.js", "JavaScript", 40, 0, 10, 50
"/Users/hayleycloud/Downloads/Aegis/src/commands/serverstats/voice-channels.js", "JavaScript", 39, 0, 7, 46
"/Users/hayleycloud/Downloads/Aegis/src/commands/setup/customvoice.js", "JavaScript", 44, 0, 6, 50
"/Users/hayleycloud/Downloads/Aegis/src/commands/setup/deletesetup.js", "JavaScript", 44, 0, 6, 50
"/Users/hayleycloud/Downloads/Aegis/src/commands/setup/fun.js", "JavaScript", 18, 0, 7, 25
"/Users/hayleycloud/Downloads/Aegis/src/commands/setup/games.js", "JavaScript", 41, 0, 12, 53
"/Users/hayleycloud/Downloads/Aegis/src/commands/setup/logs.js", "JavaScript", 14, 0, 7, 21
"/Users/hayleycloud/Downloads/Aegis/src/commands/setup/ticketpanel.js", "JavaScript", 33, 0, 8, 41
"/Users/hayleycloud/Downloads/Aegis/src/commands/setup/tickets.js", "JavaScript", 30, 0, 6, 36
"/Users/hayleycloud/Downloads/Aegis/src/commands/setup/welcomechannels.js", "JavaScript", 12, 0, 7, 19
"/Users/hayleycloud/Downloads/Aegis/src/commands/setup/welcomerole.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/dancememe.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/defaultdance.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/despacito.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/discordcall.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/discordjoin.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/discordleave.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/discordnotification.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/elevator.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/fbi.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/jeff.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/lambo.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/missionfailed.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/moaning.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/nani.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/nyancat.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/ohh.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/reee.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/rickastley.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/rimshot.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/roblox.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/running.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/shotdown.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/spongebob.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/startup.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/thomas.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/tobecontinued.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/wegothim.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/windowserror.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/windowsshutdown.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/windowsstartup.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/wow.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/soundboard/yeet.js", "JavaScript", 6, 0, 5, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/stickymessages/messages.js", "JavaScript", 22, 0, 7, 29
"/Users/hayleycloud/Downloads/Aegis/src/commands/stickymessages/stick.js", "JavaScript", 37, 0, 6, 43
"/Users/hayleycloud/Downloads/Aegis/src/commands/stickymessages/unstick.js", "JavaScript", 27, 0, 5, 32
"/Users/hayleycloud/Downloads/Aegis/src/commands/suggestions/accept.js", "JavaScript", 58, 0, 11, 69
"/Users/hayleycloud/Downloads/Aegis/src/commands/suggestions/deny.js", "JavaScript", 58, 0, 11, 69
"/Users/hayleycloud/Downloads/Aegis/src/commands/suggestions/send.js", "JavaScript", 47, 0, 7, 54
"/Users/hayleycloud/Downloads/Aegis/src/commands/thanks/check.js", "JavaScript", 13, 0, 9, 22
"/Users/hayleycloud/Downloads/Aegis/src/commands/thanks/thanks.js", "JavaScript", 34, 0, 8, 42
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/add.js", "JavaScript", 33, 0, 9, 42
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/claim.js", "JavaScript", 61, 0, 13, 74
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/close.js", "JavaScript", 135, 0, 19, 154
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/create.js", "JavaScript", 197, 0, 23, 220
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/delete.js", "JavaScript", 48, 0, 9, 57
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/information.js", "JavaScript", 71, 0, 10, 81
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/lower.js", "JavaScript", 55, 0, 12, 67
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/notice.js", "JavaScript", 54, 0, 10, 64
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/open.js", "JavaScript", 62, 0, 14, 76
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/raise.js", "JavaScript", 55, 0, 12, 67
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/remove.js", "JavaScript", 41, 0, 10, 51
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/rename.js", "JavaScript", 33, 0, 9, 42
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/transcript.js", "JavaScript", 52, 0, 12, 64
"/Users/hayleycloud/Downloads/Aegis/src/commands/tickets/unclaim.js", "JavaScript", 61, 0, 12, 73
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/anagram.js", "JavaScript", 24, 0, 8, 32
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/button.js", "JavaScript", 18, 0, 9, 27
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/calculator.js", "JavaScript", 200, 0, 19, 219
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/decode.js", "JavaScript", 28, 0, 8, 36
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/emojify.js", "JavaScript", 35, 0, 9, 44
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/encode.js", "JavaScript", 22, 0, 7, 29
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/enlarge.js", "JavaScript", 15, 0, 6, 21
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/mcskin.js", "JavaScript", 10, 0, 7, 17
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/mcstatus.js", "JavaScript", 31, 0, 8, 39
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/pwdgen.js", "JavaScript", 25, 0, 7, 32
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/qrcode.js", "JavaScript", 9, 0, 6, 15
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/remind.js", "JavaScript", 44, 0, 10, 54
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/review.js", "JavaScript", 61, 0, 10, 71
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/sourcebin.js", "JavaScript", 30, 0, 6, 36
"/Users/hayleycloud/Downloads/Aegis/src/commands/tools/url.js", "JavaScript", 23, 0, 6, 29
"/Users/hayleycloud/Downloads/Aegis/src/commands/unfinished/adopt.js", "JavaScript", 100, 0, 19, 119
"/Users/hayleycloud/Downloads/Aegis/src/commands/unfinished/delete.js", "JavaScript", 47, 0, 14, 61
"/Users/hayleycloud/Downloads/Aegis/src/commands/unfinished/disown.js", "JavaScript", 53, 0, 12, 65
"/Users/hayleycloud/Downloads/Aegis/src/commands/unfinished/divorce.js", "JavaScript", 35, 0, 11, 46
"/Users/hayleycloud/Downloads/Aegis/src/commands/unfinished/family.js", "JavaScript", 25, 0, 7, 32
"/Users/hayleycloud/Downloads/Aegis/src/commands/unfinished/propose.js", "JavaScript", 124, 0, 16, 140
"/Users/hayleycloud/Downloads/Aegis/src/commands/voice/limit.js", "JavaScript", 33, 0, 7, 40
"/Users/hayleycloud/Downloads/Aegis/src/commands/voice/lock.js", "JavaScript", 34, 0, 7, 41
"/Users/hayleycloud/Downloads/Aegis/src/commands/voice/rename.js", "JavaScript", 33, 0, 8, 41
"/Users/hayleycloud/Downloads/Aegis/src/commands/voice/unlock.js", "JavaScript", 34, 0, 6, 40
"/Users/hayleycloud/Downloads/Aegis/src/database/connect.js", "JavaScript", 26, 0, 5, 31
"/Users/hayleycloud/Downloads/Aegis/src/database/models/afk.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/badge.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/birthday.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/birthdaychannels.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/blacklist.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/boostChannels.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/boostMessage.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/channelList.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/chatbot-channel.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/count.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/countChannel.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/customCommand.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/customCommandAdvanced.js", "JavaScript", 8, 0, 2, 10
"/Users/hayleycloud/Downloads/Aegis/src/database/models/developers.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/economy.js", "JavaScript", 8, 0, 2, 10
"/Users/hayleycloud/Downloads/Aegis/src/database/models/economyItems.js", "JavaScript", 8, 0, 2, 10
"/Users/hayleycloud/Downloads/Aegis/src/database/models/economyStore.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/economyTimeout.js", "JavaScript", 18, 0, 2, 20
"/Users/hayleycloud/Downloads/Aegis/src/database/models/family.js", "JavaScript", 9, 0, 2, 11
"/Users/hayleycloud/Downloads/Aegis/src/database/models/functions.js", "JavaScript", 14, 0, 2, 16
"/Users/hayleycloud/Downloads/Aegis/src/database/models/giveaways.js", "JavaScript", 55, 0, 2, 57
"/Users/hayleycloud/Downloads/Aegis/src/database/models/guessNumber.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/guessWord.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/inviteBy.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/inviteMessages.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/inviteRewards.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/invites.js", "JavaScript", 9, 0, 2, 11
"/Users/hayleycloud/Downloads/Aegis/src/database/models/joinRole.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/leaveChannels.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/levelChannels.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/levelMessages.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/levelRewards.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/levels.js", "JavaScript", 9, 0, 2, 11
"/Users/hayleycloud/Downloads/Aegis/src/database/models/logChannels.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/messageRewards.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/messages.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/music.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/notes.js", "JavaScript", 8, 0, 2, 10
"/Users/hayleycloud/Downloads/Aegis/src/database/models/privatechannels.js", "JavaScript", 8, 0, 2, 10
"/Users/hayleycloud/Downloads/Aegis/src/database/models/profile.js", "JavaScript", 19, 0, 2, 21
"/Users/hayleycloud/Downloads/Aegis/src/database/models/radios.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/reactionRoles.js", "JavaScript", 8, 0, 2, 10
"/Users/hayleycloud/Downloads/Aegis/src/database/models/reminder.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/reviewChannels.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/starboardChannels.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/stats.js", "JavaScript", 20, 0, 2, 22
"/Users/hayleycloud/Downloads/Aegis/src/database/models/stickymessages.js", "JavaScript", 8, 0, 2, 10
"/Users/hayleycloud/Downloads/Aegis/src/database/models/suggestionChannels.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/tempban.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/thanks.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/thanksAuthor.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/ticketChannels.js", "JavaScript", 10, 0, 2, 12
"/Users/hayleycloud/Downloads/Aegis/src/database/models/ticketMessage.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/tickets.js", "JavaScript", 10, 0, 2, 12
"/Users/hayleycloud/Downloads/Aegis/src/database/models/userBans.js", "JavaScript", 5, 0, 2, 7
"/Users/hayleycloud/Downloads/Aegis/src/database/models/verify.js", "JavaScript", 8, 0, 2, 10
"/Users/hayleycloud/Downloads/Aegis/src/database/models/voice.js", "JavaScript", 9, 0, 2, 11
"/Users/hayleycloud/Downloads/Aegis/src/database/models/voiceChannels.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/votecredits.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/warnCase.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/warnings.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/database/models/welcomeChannels.js", "JavaScript", 6, 0, 2, 8
"/Users/hayleycloud/Downloads/Aegis/src/database/models/wordsnake.js", "JavaScript", 7, 0, 2, 9
"/Users/hayleycloud/Downloads/Aegis/src/dev.js", "JavaScript", 51, 14, 0, 65
"/Users/hayleycloud/Downloads/Aegis/src/events/channel/channelCreate.js", "JavaScript", 43, 0, 3, 46
"/Users/hayleycloud/Downloads/Aegis/src/events/channel/channelDelete.js", "JavaScript", 47, 0, 5, 52
"/Users/hayleycloud/Downloads/Aegis/src/events/channel/channelNameUpdate.js", "JavaScript", 46, 0, 3, 49
"/Users/hayleycloud/Downloads/Aegis/src/events/channel/channelPinsUpdate.js", "JavaScript", 46, 0, 3, 49
"/Users/hayleycloud/Downloads/Aegis/src/events/channel/channelTopicUpdate.js", "JavaScript", 50, 0, 3, 53
"/Users/hayleycloud/Downloads/Aegis/src/events/client/clientReady.js", "JavaScript", 48, 0, 7, 55
"/Users/hayleycloud/Downloads/Aegis/src/events/client/error.js", "JavaScript", 3, 0, 0, 3
"/Users/hayleycloud/Downloads/Aegis/src/events/client/errorCreate.js", "JavaScript", 72, 0, 6, 78
"/Users/hayleycloud/Downloads/Aegis/src/events/client/guildCreate.js", "JavaScript", 87, 0, 11, 98
"/Users/hayleycloud/Downloads/Aegis/src/events/client/guildDelete.js", "JavaScript", 72, 0, 5, 77
"/Users/hayleycloud/Downloads/Aegis/src/events/client/interactionCreate.js", "JavaScript", 185, 6, 31, 222
"/Users/hayleycloud/Downloads/Aegis/src/events/client/raw.js", "JavaScript", 4, 0, 3, 7
"/Users/hayleycloud/Downloads/Aegis/src/events/emoji/emojiCreate.js", "JavaScript", 27, 0, 2, 29
"/Users/hayleycloud/Downloads/Aegis/src/events/emoji/emojiDelete.js", "JavaScript", 19, 0, 2, 21
"/Users/hayleycloud/Downloads/Aegis/src/events/emoji/emojiUpdate.js", "JavaScript", 27, 0, 2, 29
"/Users/hayleycloud/Downloads/Aegis/src/events/event/guildScheduledEventCreate.js", "JavaScript", 49, 0, 4, 53
"/Users/hayleycloud/Downloads/Aegis/src/events/event/guildScheduledEventDelete.js", "JavaScript", 49, 0, 4, 53
"/Users/hayleycloud/Downloads/Aegis/src/events/event/guildScheduledEventUpdate.js", "JavaScript", 43, 0, 2, 45
"/Users/hayleycloud/Downloads/Aegis/src/events/giveaway/endedGiveawayReactionAdded.js", "JavaScript", 6, 0, 1, 7
"/Users/hayleycloud/Downloads/Aegis/src/events/giveaway/giveawayEnded.js", "JavaScript", 21, 0, 2, 23
"/Users/hayleycloud/Downloads/Aegis/src/events/giveaway/giveawayReactionAdded.js", "JavaScript", 6, 0, 1, 7
"/Users/hayleycloud/Downloads/Aegis/src/events/giveaway/giveawayRerolled.js", "JavaScript", 21, 0, 2, 23
"/Users/hayleycloud/Downloads/Aegis/src/events/guild/guildAfkChannelAdd.js", "JavaScript", 27, 0, 2, 29
"/Users/hayleycloud/Downloads/Aegis/src/events/guild/guildBanAdd.js", "JavaScript", 28, 0, 2, 30
"/Users/hayleycloud/Downloads/Aegis/src/events/guild/guildBanRemove.js", "JavaScript", 28, 0, 2, 30
"/Users/hayleycloud/Downloads/Aegis/src/events/guild/guildBannerAdd.js", "JavaScript", 10, 0, 2, 12
"/Users/hayleycloud/Downloads/Aegis/src/events/guild/guildBoostLevelDown.js", "JavaScript", 23, 0, 2, 25
"/Users/hayleycloud/Downloads/Aegis/src/events/guild/guildBoostLevelUp.js", "JavaScript", 23, 0, 2, 25
"/Users/hayleycloud/Downloads/Aegis/src/events/guild/guildMemberAdd.js", "JavaScript", 10, 0, 3, 13
"/Users/hayleycloud/Downloads/Aegis/src/events/guild/guildMemberBoost.js", "JavaScript", 49, 0, 11, 60
"/Users/hayleycloud/Downloads/Aegis/src/events/guild/guildMemberRemove.js", "JavaScript", 76, 0, 19, 95
"/Users/hayleycloud/Downloads/Aegis/src/events/guild/guildMemberUnboost.js", "JavaScript", 49, 0, 13, 62
"/Users/hayleycloud/Downloads/Aegis/src/events/guild/guildMemberUpdate.js", "JavaScript", 28, 7, 4, 39
"/Users/hayleycloud/Downloads/Aegis/src/events/guild/guildVanityURLAdd.js", "JavaScript", 19, 0, 2, 21
"/Users/hayleycloud/Downloads/Aegis/src/events/invite/inviteCreate.js", "JavaScript", 23, 0, 2, 25
"/Users/hayleycloud/Downloads/Aegis/src/events/invite/inviteDelete.js", "JavaScript", 19, 0, 2, 21
"/Users/hayleycloud/Downloads/Aegis/src/events/invite/inviteJoin.js", "JavaScript", 155, 0, 30, 185
"/Users/hayleycloud/Downloads/Aegis/src/events/message/messageCreate.js", "JavaScript", 385, 12, 39, 436
"/Users/hayleycloud/Downloads/Aegis/src/events/message/messageDelete.js", "JavaScript", 39, 0, 5, 44
"/Users/hayleycloud/Downloads/Aegis/src/events/message/messageReactionAdd.js", "JavaScript", 93, 0, 13, 106
"/Users/hayleycloud/Downloads/Aegis/src/events/message/messageReactionRemove.js", "JavaScript", 61, 0, 12, 73
"/Users/hayleycloud/Downloads/Aegis/src/events/message/messageUpdate.js", "JavaScript", 50, 0, 5, 55
"/Users/hayleycloud/Downloads/Aegis/src/events/music/nodeConnect.js", "JavaScript", 5, 0, 1, 6
"/Users/hayleycloud/Downloads/Aegis/src/events/music/nodeError.js", "JavaScript", 5, 0, 1, 6
"/Users/hayleycloud/Downloads/Aegis/src/events/music/playerDisconnect.js", "JavaScript", 9, 0, 2, 11
"/Users/hayleycloud/Downloads/Aegis/src/events/music/playerMove.js", "JavaScript", 18, 0, 2, 20
"/Users/hayleycloud/Downloads/Aegis/src/events/music/queueEnd.js", "JavaScript", 8, 0, 2, 10
"/Users/hayleycloud/Downloads/Aegis/src/events/music/trackStart.js", "JavaScript", 47, 0, 6, 53
"/Users/hayleycloud/Downloads/Aegis/src/events/role/roleColorUpdate.js", "JavaScript", 31, 0, 2, 33
"/Users/hayleycloud/Downloads/Aegis/src/events/role/roleCreate.js", "JavaScript", 35, 0, 3, 38
"/Users/hayleycloud/Downloads/Aegis/src/events/role/roleDelete.js", "JavaScript", 35, 0, 2, 37
"/Users/hayleycloud/Downloads/Aegis/src/events/role/roleNameUpdate.js", "JavaScript", 31, 0, 2, 33
"/Users/hayleycloud/Downloads/Aegis/src/events/role/rolePermissionsUpdate.js", "JavaScript", 31, 0, 3, 34
"/Users/hayleycloud/Downloads/Aegis/src/events/stats/updateAEmojis.js", "JavaScript", 24, 0, 6, 30
"/Users/hayleycloud/Downloads/Aegis/src/events/stats/updateBoosts.js", "JavaScript", 13, 0, 3, 16
"/Users/hayleycloud/Downloads/Aegis/src/events/stats/updateBots.js", "JavaScript", 14, 0, 4, 18
"/Users/hayleycloud/Downloads/Aegis/src/events/stats/updateChannels.js", "JavaScript", 13, 0, 3, 16
"/Users/hayleycloud/Downloads/Aegis/src/events/stats/updateClock.js", "JavaScript", 27, 0, 5, 32
"/Users/hayleycloud/Downloads/Aegis/src/events/stats/updateEmojis.js", "JavaScript", 13, 0, 3, 16
"/Users/hayleycloud/Downloads/Aegis/src/events/stats/updateMembers.js", "JavaScript", 13, 0, 3, 16
"/Users/hayleycloud/Downloads/Aegis/src/events/stats/updateNewsChannels.js", "JavaScript", 15, 0, 3, 18
"/Users/hayleycloud/Downloads/Aegis/src/events/stats/updateRoles.js", "JavaScript", 13, 0, 3, 16
"/Users/hayleycloud/Downloads/Aegis/src/events/stats/updateSEmojis.js", "JavaScript", 24, 0, 6, 30
"/Users/hayleycloud/Downloads/Aegis/src/events/stats/updateStageChannels.js", "JavaScript", 15, 0, 3, 18
"/Users/hayleycloud/Downloads/Aegis/src/events/stats/updateTextChannels.js", "JavaScript", 15, 0, 3, 18
